,mean_difference,bias,std_error,bca_ci_lower,bca_ci_upper,effect_size_cohen_d,effect_size_hedges_g,wilcoxon_stat,wilcoxon_rbc,p_value,significant,channel_pair,frequency_band,channel_pair_type,bonferroni_corrected_p,fdr_corrected_p
92,-0.0009333333333333323,-6.0683333333332794e-05,0.02393735650678776,-0.03413333333333333,0.06936666666666659,-0.014604408934813283,-0.011683527147850627,8.0,0.23809523809523814,0.8332,False,C1_CP4,alpha,EEG_EEG,1.0,0.9502405583946156
93,-0.0054000000000000116,0.0002336399999999985,0.037297266946570394,-0.07869999999999995,0.06446666666666666,-0.054051394880158074,-0.043241115904126465,10.0,0.04761904761904767,0.8918,False,C1_CPz,alpha,EEG_EEG,1.0,0.9651058545239504
94,-0.0005666666666666506,0.00020775999999999954,0.01794091038827676,-0.031166666666666603,0.04186666666666666,-0.011793423714477358,-0.009434738971581888,10.0,-0.04761904761904767,0.921,False,C1_F2,alpha,EEG_EEG,1.0,0.9738720110892919
95,0.012333333333333365,7.756000000000082e-05,0.00982491786800615,-0.005933333333333265,0.031400000000000004,0.47233053855341117,0.37786443084272897,5.0,-0.5238095238095237,0.231,False,C1_F6,alpha,EEG_EEG,1.0,0.6451923076923077
96,0.0070999999999999995,9.536666666666842e-05,0.01747052548592754,-0.029599999999999963,0.0375333333333333,0.15125388957371158,0.12100311165896926,8.0,-0.23809523809523814,0.685,False,C1_FC4,alpha,EEG_EEG,1.0,0.907843279258401
97,0.0092,-1.5899999999999248e-05,0.014114941487303433,-0.017033333333333334,0.03679999999999997,0.2448957418590697,0.19591659348725576,8.0,-0.23809523809523814,0.5296,False,C1_FFT8h,alpha,EEG_EEG,1.0,0.8531408450704225
98,0.019966666666666615,-1.1429999999999774e-05,0.027104593733649842,-0.03636666666666668,0.06833333333333326,0.2754627653605825,0.220370212288466,6.0,-0.4285714285714286,0.4552,False,C1_P1,alpha,EEG_EEG,1.0,0.8166823529411765
99,-0.016566666666666716,0.0001318899999999991,0.022766177311117283,-0.06586666666666663,0.022799999999999866,-0.2725261907566262,-0.21802095260530097,7.0,0.3333333333333333,0.497,False,C1_P2,alpha,EEG_EEG,1.0,0.8379491431730237
100,0.03433333333333328,3.316666666662582e-06,0.015270509036110876,0.012899999999999951,0.0786666666666666,0.8399438816841377,0.6719551053473102,0.0,-1.0,0.0,True,C1_P5,alpha,EEG_EEG,0.0,0.0
101,-0.012066666666666647,0.00015870666666666436,0.0462859427061171,-0.09446666666666666,0.08,-0.09762758799696086,-0.0781020703975687,10.0,-0.04761904761904767,0.7862,False,C1_P6,alpha,EEG_EEG,1.0,0.9372763963025649
102,0.03723333333333328,0.00013775666666666908,0.027266856451880463,-0.020533333333333365,0.08539999999999996,0.5104036800305037,0.408322944024403,5.0,-0.5238095238095237,0.1812,False,C1_PO3,alpha,EEG_EEG,1.0,0.5837957746478873
103,0.07616666666666662,-4.882999999999971e-05,0.02250566790753905,0.03536666666666662,0.11906666666666661,1.2609838378836615,1.0087870703069293,1.0,-0.9047619047619047,0.0,True,C1_PO4,alpha,EEG_EEG,0.0,0.0
104,0.028633333333333278,5.382666666666966e-05,0.013578770359194279,0.0024333333333333164,0.05439999999999993,0.7880377110773548,0.6304301688618839,3.0,-0.7142857142857142,0.0302,True,C1_PO7,alpha,EEG_EEG,1.0,0.22213022508038588
105,0.0795333333333333,-5.281999999999509e-05,0.024594405358464928,0.03766666666666665,0.13753333333333326,1.2077091346015567,0.9661673076812454,0.0,-1.0,0.0,True,C1_PO8,alpha,EEG_EEG,0.0,0.0
106,0.05960000000000001,6.331999999999172e-05,0.028740906525559242,0.0034666666666666826,0.11320000000000004,0.7751212520150279,0.6200970016120224,3.0,-0.7142857142857142,0.0392,True,C1_POz,alpha,EEG_EEG,1.0,0.2554700854700855
107,0.00986666666666665,9.047333333333032e-05,0.025245982886575993,-0.03243333333333332,0.06809999999999995,0.14625734140854643,0.11700587312683715,9.0,-0.14285714285714285,0.7178,False,C1_TPP7h,alpha,EEG_EEG,1.0,0.9171721826560536
